timestamp,query,doc_id,content_preview,hybrid_linear_rank,hybrid_linear_score,hybrid_linear_latency,rrf_rank,rrf_score,rrf_latency,semantic_only_rank,semantic_only_score,semantic_only_latency,keyword_refined_rank,keyword_refined_score,keyword_refined_latency,ai_relevant,ai_score,ai_reason
2025-12-28T23:12:27.340060,How does RRF work?,23972,this section complements section 3.2.2 of the main paper. we...,2,0.697,1055.67,2,0.0161,1220.11,2,0.4485,145.31,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:27.340081,How does RRF work?,26314,simulation and feedback (5-8): the output from the lm is sen...,3,0.6897,1055.67,3,0.0159,1220.11,3,0.4438,145.31,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:27.340097,How does RRF work?,21436,execution logs used in solution refinement iteration 1 of gp...,4,0.6893,1055.67,4,0.0156,1220.11,4,0.4436,145.31,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:27.340113,How does RRF work?,24860,"log pï¿½ï¿½(ï¿½ï¿½st | s<t,wavlmref,wavlm",5,0.6893,1055.67,5,0.0154,1220.11,5,0.4436,145.31,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:28.705760,How does RRF work?,21993,ac- https://crfm.stanford....,N/A,0,0,N/A,0,0,6,0.441,145.31,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:28.705790,How does RRF work?,23903,"lrecon, defined in eq. (7), measures the squared ï¿½ï¿½ï¿½2 error",N/A,0,0,N/A,0,0,7,0.4398,145.31,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:28.705948,How does RRF work?,24341,llsp50%(t) ï¿½ï¿½ï¿½ lref(t) lref,N/A,0,0,N/A,0,0,8,0.4398,145.31,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:28.705964,How does RRF work?,26325,the sgs provides a dynamic and maintained represen- tation o...,N/A,0,0,N/A,0,0,9,0.4368,145.31,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:28.705977,How does RRF work?,24414,rq2) and budget location ablation (rloc...,N/A,0,0,N/A,0,0,10,0.4289,145.31,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:30.766537,Explain hybrid search fusion strategies.,25535,3.2.4 result fusion and candidate selection. the results fro...,1,0.7,1090.3,1,0.0164,1180.94,1,0.6958,102.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:30.766607,Explain hybrid search fusion strategies.,25501,multimodal fusion and reranking techniques: combin- ing retr...,2,0.6654,1090.3,2,0.0161,1180.94,2,0.6614,102.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:30.766631,Explain hybrid search fusion strategies.,25503,widely adopted to aggregate lexical and neural retrieval out...,3,0.6221,1090.3,3,0.0159,1180.94,3,0.6184,102.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:30.766649,Explain hybrid search fusion strategies.,25142,improving the convergence rate of ray search optimization fo...,4,0.6128,1090.3,4,0.0156,1180.94,4,0.6091,102.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:30.766664,Explain hybrid search fusion strategies.,19888,". instead, we promote cross-model comparability by adopting ...",5,0.5777,1090.3,5,0.0154,1180.94,5,0.5742,102.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:32.050085,Explain hybrid search fusion strategies.,23585,. this approach allows us to dynamically balance exploration...,N/A,0,0,N/A,0,0,6,0.5496,102.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:32.050114,Explain hybrid search fusion strategies.,25523,3.2.2 parallel retrieval strategy. the extracted entities ar...,N/A,0,0,N/A,0,0,7,0.5378,102.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:32.050130,Explain hybrid search fusion strategies.,25188,". how- ever, in hard-label attacks, obtaining function value...",N/A,0,0,N/A,0,0,8,0.5332,102.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:32.050144,Explain hybrid search fusion strategies.,25187,conceptual sketch and overview nesterov and spokoiny (2017) ...,N/A,0,0,N/A,0,0,9,0.5299,102.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:32.050158,Explain hybrid search fusion strategies.,23584,. if we were to use an exhaustive method to find useful sent...,N/A,0,0,N/A,0,0,10,0.5269,102.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:33.932151,Difference between semantic and keyword search.,25532,"additionally, we apply query expansion using nltkï¿½ï¿½ï¿½s word-",1,0.7,995.07,1,0.0164,1448.96,1,0.6018,106.77,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:33.932187,Difference between semantic and keyword search.,25529,. less informative types receive lower weights. this strateg...,2,0.6959,995.07,2,0.0161,1448.96,2,0.5983,106.77,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:33.932205,Difference between semantic and keyword search.,25512,"during indexing, both raw article text and the extracted ent...",3,0.6925,995.07,3,0.0159,1448.96,3,0.5954,106.77,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:33.932222,Difference between semantic and keyword search.,24857,2.1.1. semantic extraction stage...,4,0.6848,995.07,4,0.0156,1448.96,4,0.5887,106.77,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:33.932239,Difference between semantic and keyword search.,25587,candidate space while maintaining high semantic fidelity. ev...,5,0.6651,995.07,5,0.0154,1448.96,5,0.5718,106.77,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:35.488186,Difference between semantic and keyword search.,23329,"hamel husain, ho-hsiang wu, tiferet gazit, miltiadis allaman...",N/A,0,0,N/A,0,0,6,0.5675,106.77,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:35.488214,Difference between semantic and keyword search.,25498,. named entities play a crucial role in disambiguating and g...,N/A,0,0,N/A,0,0,7,0.5635,106.77,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:35.488230,Difference between semantic and keyword search.,25592,. the task encouraged us to design more context-aware retrie...,N/A,0,0,N/A,0,0,8,0.5624,106.77,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:35.488244,Difference between semantic and keyword search.,25575,5 discussion ourmethodachievesconsistentimprovementsoverbase...,N/A,0,0,N/A,0,0,9,0.5589,106.77,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:35.488258,Difference between semantic and keyword search.,25589,". furthermore, the ability to han- dle longer, context-rich ...",N/A,0,0,N/A,0,0,10,0.5537,106.77,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:37.993999,What is the architecture of a transformer?,22775,. the foundational transformer architecture [21] revolutioni...,1,0.8868,1355.52,1,0.0304,1234.26,10,0.4252,106.96,2,0.0991,1076.53,N/A,N/A,N/A
2025-12-28T23:12:37.994035,What is the architecture of a transformer?,22769,(4) technical analysis of underlying architectural vulnerabi...,2,0.7,1355.52,2,0.0164,1234.26,1,0.4945,106.96,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:37.994052,What is the architecture of a transformer?,24737,luckeciano c melo. transformers are meta-reinforcement learn...,3,0.6566,1355.52,4,0.0161,1234.26,2,0.4638,106.96,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:37.994069,What is the architecture of a transformer?,24077,"[45] georgios pavlakos, dandan shan, ilija radosavovic, angj...",4,0.6491,1355.52,5,0.0159,1234.26,3,0.4586,106.96,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:37.994084,What is the architecture of a transformer?,22930,c. architectural revolution requirements...,5,0.6426,1355.52,N/A,0,0,4,0.454,106.96,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:39.228418,What is the architecture of a transformer?,22931,core capabilities versus peripheral patches. addressing iden...,N/A,0,0,3,0.0164,1234.26,N/A,0,0,1,0.1044,1076.53,N/A,N/A,N/A
2025-12-28T23:12:39.335508,What is the architecture of a transformer?,19794,fig. 1 geometry definition and its design variables....,N/A,0,0,N/A,0,0,5,0.4481,106.96,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:39.335533,What is the architecture of a transformer?,19743,". more recently, transformer-based surrogates have also been...",N/A,0,0,N/A,0,0,6,0.448,106.96,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:39.335548,What is the architecture of a transformer?,20717,. 1c). this architecture embodies an agent-like behavior whe...,N/A,0,0,N/A,0,0,7,0.4442,106.96,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:39.335561,What is the architecture of a transformer?,23111,"[100] j. w. rae, a. potapenko, s. m. jayakumar, and t. p. li...",N/A,0,0,N/A,0,0,8,0.4421,106.96,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:39.335576,What is the architecture of a transformer?,24082,"[51] ben saunders, necati cihan camgoz, and richard bowden. ...",N/A,0,0,N/A,0,0,9,0.4298,106.96,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:40.412177,What is the architecture of a transformer?,22952,addressing temporal context degradation requires funda- ment...,N/A,0,0,N/A,0,0,N/A,0,0,3,0.0991,1076.53,N/A,N/A,N/A
2025-12-28T23:12:40.412194,What is the architecture of a transformer?,22774,the scaling paradigm and its limitations. the evo- lution fr...,N/A,0,0,N/A,0,0,N/A,0,0,4,0.0985,1076.53,N/A,N/A,N/A
2025-12-28T23:12:40.412204,What is the architecture of a transformer?,25518,these beit-3 [15]-derived image embeddings are stored in a q...,N/A,0,0,N/A,0,0,N/A,0,0,5,0.0985,1076.53,N/A,N/A,N/A
2025-12-28T23:12:41.450936,How to optimize PostgreSQL for vector search?,25142,improving the convergence rate of ray search optimization fo...,1,0.7,1038.29,1,0.0164,1039.3,1,0.6109,98.61,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:41.450962,How to optimize PostgreSQL for vector search?,25188,". how- ever, in hard-label attacks, obtaining function value...",2,0.6622,1038.29,2,0.0161,1039.3,2,0.5779,98.61,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:41.450975,How to optimize PostgreSQL for vector search?,25217,pars-opt ars-opt relies exclusively on random orthonormal ve...,3,0.6243,1038.29,3,0.0159,1039.3,3,0.5449,98.61,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:41.450985,How to optimize PostgreSQL for vector search?,25154,. 2019) initialize from a sample already in the adversarial ...,4,0.6168,1038.29,4,0.0156,1039.3,4,0.5383,98.61,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:41.450993,How to optimize PostgreSQL for vector search?,25187,conceptual sketch and overview nesterov and spokoiny (2017) ...,5,0.6032,1038.29,5,0.0154,1039.3,5,0.5265,98.61,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:42.589059,How to optimize PostgreSQL for vector search?,19804,"popular sampling methods are considered, including factorial...",N/A,0,0,N/A,0,0,6,0.521,98.61,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:42.589086,How to optimize PostgreSQL for vector search?,23585,. this approach allows us to dynamically balance exploration...,N/A,0,0,N/A,0,0,7,0.5105,98.61,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:42.589102,How to optimize PostgreSQL for vector search?,25146,". to further accelerate convergence, we incorporate surrogat...",N/A,0,0,N/A,0,0,8,0.4973,98.61,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:42.589117,How to optimize PostgreSQL for vector search?,19888,". instead, we promote cross-model comparability by adopting ...",N/A,0,0,N/A,0,0,9,0.4939,98.61,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:42.589132,How to optimize PostgreSQL for vector search?,25503,widely adopted to aggregate lexical and neural retrieval out...,N/A,0,0,N/A,0,0,10,0.4932,98.61,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:44.617187,Limitations of BM25 algorithm.,20872,4.4 methodological considerations and limitations...,1,0.7,1140.21,1,0.0164,1106.4,1,0.5786,92.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:44.617222,Limitations of BM25 algorithm.,19905,. since ï¿½ï¿½ï¿½ï¿½ is constrained by hardware memory and is fixe,2,0.6986,1140.21,2,0.0161,1106.4,2,0.5774,92.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:44.617237,Limitations of BM25 algorithm.,25031,c. constrained optimization module...,3,0.6902,1140.21,3,0.0159,1106.4,3,0.5705,92.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:44.617253,Limitations of BM25 algorithm.,21060,"to improve the quality of the reference solu- tions, the alg...",4,0.6888,1140.21,4,0.0156,1106.4,4,0.5693,92.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:44.617266,Limitations of BM25 algorithm.,24243,yenting lin. 2025. mistral-small-24b-instruct-2501-...,5,0.6872,1140.21,5,0.0154,1106.4,5,0.5681,92.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:45.816167,Limitations of BM25 algorithm.,25835,proof of lemma 4.1. fix any algorithm a with submission kern...,N/A,0,0,N/A,0,0,6,0.5673,92.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:45.816198,Limitations of BM25 algorithm.,21061,". in the third and final step, the m is instructed to analys...",N/A,0,0,N/A,0,0,7,0.5483,92.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:45.816211,Limitations of BM25 algorithm.,23996,"on the other hand, in the bio-mechanical filtered setting bp...",N/A,0,0,N/A,0,0,8,0.5477,92.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:45.816224,Limitations of BM25 algorithm.,21589,algorithm 2 generating a novel scenario with a specified dif...,N/A,0,0,N/A,0,0,9,0.547,92.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:45.816239,Limitations of BM25 algorithm.,25851,"moreover, under b, each benchmark call on w samples p = 0 a....",N/A,0,0,N/A,0,0,10,0.5446,92.3,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:47.287043,Benefits of Retrieval Augmented Generation.,25588,"beyond performance gains, this method highlights the practic...",1,0.7,790.57,1,0.0164,781.53,1,0.663,99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:47.287070,Benefits of Retrieval Augmented Generation.,25490,the combination of event-guided filtering and multimodal dee...,2,0.6904,790.57,2,0.0161,781.53,2,0.6539,99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:47.287081,Benefits of Retrieval Augmented Generation.,25492,"in summary, our contributions include a two-stage retrieval ...",3,0.6754,790.57,3,0.0159,781.53,3,0.6397,99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:47.287091,Benefits of Retrieval Augmented Generation.,25497,two-stage entity-aware retrieval: recent work has adopted tw...,4,0.6475,790.57,4,0.0156,781.53,4,0.6133,99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:47.287100,Benefits of Retrieval Augmented Generation.,25504,3 methodology to overcome the limitations of existing image-...,5,0.6445,790.57,5,0.0154,781.53,5,0.6104,99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:48.168092,Benefits of Retrieval Augmented Generation.,25482,1 introduction retrieving images from natural language descr...,N/A,0,0,N/A,0,0,6,0.6055,99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:48.168130,Benefits of Retrieval Augmented Generation.,25477,ccs concepts ï¿½ï¿½ï¿½ computing methodologies ï¿½ï¿½ï¿½ visual con,N/A,0,0,N/A,0,0,7,0.6027,99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:48.168149,Benefits of Retrieval Augmented Generation.,25464,leveraging lightweight entity extraction for scalable event-...,N/A,0,0,N/A,0,0,8,0.5958,99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:48.168165,Benefits of Retrieval Augmented Generation.,25502,leveraging lightweight entity extraction for scalable event-...,N/A,0,0,N/A,0,0,9,0.5958,99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:48.168179,Benefits of Retrieval Augmented Generation.,25559,leveraging lightweight entity extraction for scalable event-...,N/A,0,0,N/A,0,0,10,0.5958,99,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:49.622627,Explain the concept of embeddings.,23258,. state-of-the-art embedding models either adopt mean poolin...,1,0.7,775.88,1,0.0164,933.96,1,0.5558,117.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:49.622659,Explain the concept of embeddings.,23355,. embeddinggemma: powerful and lightweight text representati...,2,0.6597,775.88,2,0.0161,933.96,2,0.5238,117.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:49.622675,Explain the concept of embeddings.,22955,intent-aware embedding architectures must augment tradi- tio...,3,0.6494,775.88,3,0.0159,933.96,3,0.5156,117.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:49.622690,Explain the concept of embeddings.,22816,b. intent obfuscation and exploitation techniques...,4,0.6481,775.88,4,0.0156,933.96,4,0.5146,117.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:49.622703,Explain the concept of embeddings.,26288,embodied instruction following involves generating se- quenc...,5,0.6417,775.88,5,0.0154,933.96,5,0.5095,117.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:50.673982,Explain the concept of embeddings.,26696,2 main concepts and examples...,N/A,0,0,N/A,0,0,6,0.5027,117.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:50.674007,Explain the concept of embeddings.,23268,two of the most popular methods for obtaining an embedding f...,N/A,0,0,N/A,0,0,7,0.4897,117.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:50.674020,Explain the concept of embeddings.,23183,deepseekï¿½ï¿½ï¿½s performance across standard and deepthink conf,N/A,0,0,N/A,0,0,8,0.4869,117.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:50.674029,Explain the concept of embeddings.,23276,takeaway the integration of the pma module into embedding mo...,N/A,0,0,N/A,0,0,9,0.4854,117.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:50.674038,Explain the concept of embeddings.,22954,memory-augmented architectures represent another essen- tial...,N/A,0,0,N/A,0,0,10,0.4843,117.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:52.409278,How does sparse vs dense retrieval differ?,25529,. less informative types receive lower weights. this strateg...,1,0.7,904.3,1,0.0164,926.9,1,0.5834,108.15,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:52.409315,How does sparse vs dense retrieval differ?,24381,". however, this retention rate is slightly lower than that o...",2,0.635,904.3,2,0.0161,926.9,2,0.5292,108.15,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:52.409332,How does sparse vs dense retrieval differ?,25512,"during indexing, both raw article text and the extracted ent...",3,0.6135,904.3,3,0.0159,926.9,3,0.5113,108.15,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:52.409346,How does sparse vs dense retrieval differ?,25497,two-stage entity-aware retrieval: recent work has adopted tw...,4,0.6046,904.3,4,0.0156,926.9,4,0.5039,108.15,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:52.409361,How does sparse vs dense retrieval differ?,25487,". to address these challenges, we propose a lightweight two-...",5,0.5928,904.3,5,0.0154,926.9,5,0.494,108.15,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:53.444629,How does sparse vs dense retrieval differ?,25528,3.2.3 entity weighting and query expansion. weighted entity ...,N/A,0,0,N/A,0,0,6,0.4853,108.15,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:53.444659,How does sparse vs dense retrieval differ?,22904,tations. this pattern exploits the fundamental gap between s...,N/A,0,0,N/A,0,0,7,0.4849,108.15,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:53.444677,How does sparse vs dense retrieval differ?,25775,lemma 5.2 states that ï¿½ï¿½q can be understood as the ï¿½ï¿½ï¿½pe,N/A,0,0,N/A,0,0,8,0.4837,108.15,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:53.444690,How does sparse vs dense retrieval differ?,25584,6 conclusion this work introduces an effective retrieval str...,N/A,0,0,N/A,0,0,9,0.4774,108.15,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:53.444703,How does sparse vs dense retrieval differ?,25582,"moreover, due to the time constraints of the challenge and l...",N/A,0,0,N/A,0,0,10,0.477,108.15,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:55.123092,What are the challenges of long-context LLMs?,21151,enabling long-horizon llm assessments our method successfull...,1,0.7,910.05,1,0.0164,860.81,1,0.6623,98.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:55.123127,What are the challenges of long-context LLMs?,20704,"large language models (llms) can, on the contrary, foster sc...",2,0.6963,910.05,2,0.0161,860.81,2,0.6588,98.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:55.123145,What are the challenges of long-context LLMs?,23741,. llm for code generation. large language models (llms) have...,3,0.6961,910.05,3,0.0159,860.81,3,0.6587,98.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:55.123160,What are the challenges of long-context LLMs?,24114,large language models (llms) benefit from ex- plicit chain-o...,4,0.6959,910.05,4,0.0156,860.81,4,0.6584,98.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:55.123175,What are the challenges of long-context LLMs?,23536,2.1 security challenges of large language models as large la...,5,0.6844,910.05,5,0.0154,860.81,5,0.6476,98.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:56.082266,What are the challenges of long-context LLMs?,21147,our method demonstrates the potential of leveraging closely ...,N/A,0,0,N/A,0,0,6,0.6396,98.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:56.082289,What are the challenges of long-context LLMs?,22998,our investigation reveals fundamental limitations in llm con...,N/A,0,0,N/A,0,0,7,0.6295,98.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:56.082299,What are the challenges of long-context LLMs?,26290,"recently, lm have gained traction in task planning [19], [20...",N/A,0,0,N/A,0,0,8,0.6206,98.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:56.082307,What are the challenges of long-context LLMs?,22812,multi-modal context integration deficits: fragmented assessm...,N/A,0,0,N/A,0,0,9,0.6179,98.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:56.082316,What are the challenges of long-context LLMs?,23511,1 introduction large language models (llms) have evolved dra...,N/A,0,0,N/A,0,0,10,0.6144,98.12,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:57.899774,Explain Chain-of-Thought prompting.,26609,b) dynamic prompt example:...,1,0.7,1059.4,1,0.0164,1149.15,1,0.6337,101.63,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:57.899809,Explain Chain-of-Thought prompting.,24302,a.2.1 methodology to mechanistically understand why supervis...,2,0.6197,1059.4,2,0.0161,1149.15,2,0.561,101.63,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:57.899825,Explain Chain-of-Thought prompting.,26624,"""reasoning"": justify why the next action is important ""comma...",3,0.6163,1059.4,3,0.0159,1149.15,3,0.5579,101.63,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:57.899840,Explain Chain-of-Thought prompting.,25541,the boosting mechanism is formally defined as:...,4,0.5868,1059.4,4,0.0156,1149.15,4,0.5313,101.63,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:57.899855,Explain Chain-of-Thought prompting.,26042,supply chain automation: consider an llm managing a supply c...,5,0.5868,1059.4,5,0.0154,1149.15,5,0.5312,101.63,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:59.150811,Explain Chain-of-Thought prompting.,20277,the prompt (appendix a) instructed decisive action to avoid ...,N/A,0,0,N/A,0,0,6,0.5293,101.63,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:59.150840,Explain Chain-of-Thought prompting.,24152,. each example is a linearized dia- logue tree: prompts (p) ...,N/A,0,0,N/A,0,0,7,0.528,101.63,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:59.150877,Explain Chain-of-Thought prompting.,26596,a) static prompt: the static prompt remains constant across ...,N/A,0,0,N/A,0,0,8,0.5239,101.63,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:59.150894,Explain Chain-of-Thought prompting.,26571,a plan for the example problem is:...,N/A,0,0,N/A,0,0,9,0.5239,101.63,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:12:59.150908,Explain Chain-of-Thought prompting.,21593,the following prompt is used in generatescenariom to obtain ...,N/A,0,0,N/A,0,0,10,0.5213,101.63,N/A,0,0,N/A,N/A,N/A
2025-12-28T23:13:01.423989,How does Reinforcement Learning from Human Feedback (RLHF) work?,24740,(more) efficient reinforcement learning via...,1,0.7,1215.93,1,0.0164,1364.12,1,0.6778,107.56,N/A,0,0,N/A,N/A,N/A
